lat,lon
42.64927078611765,-73.84822622539481
43.49683817208975,-75.65983336676834
43.21241109333311,-77.46122695859327
41.744844787806564,-73.86839252423908
40.97167299200784,-72.55009845763406
42.47398809973295,-76.50501978919158
44.13824417306995,-76.04994896238186
42.691709650363485,-73.66798286935476
40.659076514676165,-73.66798241523146
41.25355269940468,-73.9324510928979
43.00827929403504,-76.15252865038963
41.00543743119578,-72.23633122391684
43.06032921323929,-76.05622907863028
43.22937678969176,-77.74218913306065
44.70177270088822,-75.48744570630919
43.05478568081435,-77.48860230148712
40.97706386864008,-73.71643363142718
40.754429978220124,-73.68500525476156
44.00822031514133,-76.21809758171858
41.62789748779595,-74.14876943897976
41.96894485425818,-73.90330078044957
41.01619694608241,-73.66203802596365
44.32301580259581,-74.10990962828522
42.65205418789007,-73.93850806201257
41.31940153930287,-73.83880187464715
40.84424692118348,-73.32641913946985
43.09380227995422,-74.78280200380244
42.703139112321246,-73.67592737624628
43.42607319674331,-73.71335871694465
40.79519143650526,-73.50324924938278
43.27789134886169,-74.96228290099131
40.64926520354493,-73.69489585317831
40.65213924314709,-73.61167144201808
43.19633943142256,-73.70162528765344
42.91302399435763,-78.89968066407656
44.95403197164058,-73.93100395540938
43.414831740475876,-75.73092218170395
42.44213107124698,-76.4871274734625
41.080458274467034,-72.41445554451775
41.395580167872474,-74.53500268364719
42.60988245437442,-73.48037134476272
40.87953010760698,-73.33026686478513
42.09294567903843,-76.06756293565563
43.127961523675445,-76.07833261167777
40.81201897955967,-72.78881466902678
42.718618002593246,-78.01896624940466
40.78613544576918,-73.07913110119173
40.682388663100724,-73.52574803714977
40.86398927344545,-73.36740031513706
41.56755548683122,-73.81009558120091
43.04061395486721,-77.4897309808607
41.23724965324951,-73.54524578225016
40.93111859461539,-73.7604980790967
40.72947386766353,-73.08353493785214
43.0274967839665,-75.0618103286119
40.77058375898729,-73.0287214466017
42.285745134906364,-73.66425153533139
40.74527485595849,-72.88216027285372
43.08790637236343,-75.65758217129947
42.912107922860216,-77.74604393067682
43.79253060398371,-75.4818211482374
42.72734948943072,-77.88022797071754
42.09768972286695,-73.59357952168234
42.8000793910373,-77.80016702983777
42.211178389430856,-79.00842969859043
41.446805734228256,-74.3987157490205
42.38725813413449,-77.66750376263808
42.98279225652121,-78.87262749281983
42.84985359363286,-73.83783099563054
42.976576527266346,-75.15024188157633
43.10230616387263,-73.58303557859807
42.879478723795636,-78.8688574632785
42.69515777568716,-73.81489870824096
40.81637640540547,-72.74402704440864
42.086375023846806,-75.94886090985572
42.19448476390608,-73.84487200953383
43.02263989205062,-76.16892264604158
44.78433262176858,-74.98798413898328
42.00215674258312,-79.13190530581599
43.112706208869064,-73.3813240257213
42.21113498909567,-73.63646066331582
42.372183317480435,-74.66541793811443
42.24096904183015,-77.48129545709357
40.98539580528702,-73.71514256485845
40.7969823961757,-73.65685606502916
40.65587863069122,-73.59043497993949
40.7197179863575,-73.69286622743243
42.12380424740906,-77.03577041619482
41.63922803418401,-75.0462290183868
40.7465186137767,-73.69794749391205
43.18875484126658,-76.03439784442733
40.889824508363766,-73.57113600527602
40.71407384058908,-73.43757953086077
42.897877828155686,-73.8063242465631
42.113202493460584,-75.88490914728303
40.87784564799163,-73.57222369267558
40.75091760784086,-73.11904223275276
